#  im_file        filter  tile  dither  sky_level   FWHM
# Tile 1
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d3_z.fits    z    3    3    16772.3    600.0       3.50
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d4_z.fits    z    3    4    17324.8    600.0       3.38
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d5_z.fits    z    3    5    18708.4    600.0       3.49
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d6_z.fits    z    3    6    19265.6    600.0       3.47
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d7_z.fits    z    3    7    20425.1    600.0       3.55
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d8_z.fits    z    3    8    20558.0    600.0       3.43
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d9_z.fits    z    3    9    19731.1    600.0       3.59
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d10_z.fits   z    3    10   21801.4    600.0       3.57
/Volumes/RAID/Magellanic_stream/DECam/20131115/pipeline/images/ms_t3_d11_z.fits   z    3    11   23388.7    600.0       3.80
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d1_z.fits    z    3    1    21769.7    400.0       4.76
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d2_z.fits    z    3    2    15249.7    400.0       4.90
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d3_z.fits    z    3    3    14944.5    400.0       5.34
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d4_z.fits    z    3    4    13928.0    400.0       5.39
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d5_z.fits    z    3    5    10604.9    400.0       5.31
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d1_i.fits    i    3    1    13802.9    300.0       5.07
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d2_i.fits    i    3    2    11191.4    300.0       5.89
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d3_i.fits    i    3    3    20797.4    300.0       5.04
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t3_d4_i.fits    i    3    4    17691.1    300.0       5.12
# Tile 4
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d1_i.fits    i    4    1    6496.0    600.    7.86
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d2_i.fits    i    4    2    5863.3    600.   7.57
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d3_i.fits    i    4    3    5183.9    600.   7.89
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d4_i.fits    i    4    4    5793.3    600.   6.07
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d5_i.fits    i    4    5    5960.2    600.   6.18
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d6_i.fits    i    4    6    5720.3    600.   5.98
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d1_g.fits    g    4    1    604.8     600.   4.54
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d2_g.fits    g    4    2    603.7     600.   5.38
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d3_g.fits    g    4    3    601.3     600.   5.43
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d7_i.fits    i    4    7    4094.2    600.   4.15
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d8_i.fits    i    4    8    4106.0    600.   4.31
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d9_i.fits    i    4    9    3812.0    600.   4.14
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d4_g.fits    g    4    4    635.1     600.   4.33
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d5_g.fits    g    4    5    645.3     600.   4.10
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d6_g.fits    g    4    6    645.2     600.   4.38
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d10_i.fits   i    4    10    3855.5   600.   6.98
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d11_i.fits   i    4    11    3846.1   600.   7.65
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d12_i.fits   i    4    12    3906.4   600.   7.40
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d13_i.fits   i    4    13    4118.2   600.   6.42
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d14_i.fits   i    4    14    4176.8   600.   5.54
/Volumes/RAID/Magellanic_stream/DECam/20130808/pipeline/images/ms_t4_d15_i.fits   i    4    15    4337.1   600.   6.44
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d1_z.fits    z    4    1    10998.3   400.   7.50
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d2_z.fits    z    4    2    10646.1   400.   7.62
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d3_z.fits    z    4    3    10298.1   400.   7.53
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d4_z.fits    z    4    4    9917.1    400.   7.62
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d5_z.fits    z    4    5    9759.3    400.   6.70
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d6_z.fits    z    4    6    9801.6    400.   6.16
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d7_z.fits    z    4    7    9843.6    400.   6.39
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d8_z.fits    z    4    8    9638.2    400.   6.14
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d9_z.fits    z    4    9    9537.9    400.   6.34
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d10_z.fits   z    4    10    9383.1   400.   6.64
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d11_z.fits   z    4    11    35081.2  400.   6.14
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d12_z.fits   z    4    12    60912.1  400.   0.00
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d13_z.fits   z    4    13    56579.3  400.   0.00
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d14_z.fits   z    4    14    9219.1   100.   4.34
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d15_z.fits   z    4    15    9046.0   100.   4.88
/Volumes/RAID/Magellanic_stream/DECam/20140909/pipeline/images/ms_t4_d16_z.fits   z    4    16    9645.9   100.   5.89
